,Name,Street name,Street number,Neighborhood name,District name,Zip code,Latitud,Longitud
1024,"Av Gaudí, 42",Av Gaudí,42,la Sagrada Família,Eixample,8025,41.4074660234399,2.17449930801212
1025,"C Felip II, 27",C Felip II,27,Navas,Sant Andreu,8027,41.4179565161489,2.19025541387583
1029,"C Rita Bonnat, 3",C Rita Bonnat,3,les Corts,Les Corts,8029,41.3893150543131,2.14287575144404
1030,"C Roger de Llúria, 20",C Roger de Llúria,20,la Dreta de l'Eixample,Eixample,8010,41.3907381449139,2.17226632637124
1031,"C Castella, 45",C Castella,45,Provençals del Poblenou,Sant Martí,8018,41.40712837094,2.19545123307973
1032,"C Ciutat de Granada, 90",C Ciutat de Granada,90,el Poblenou,Sant Martí,8005,41.4001558708856,2.19582442868231
1033,"C Espronceda, 112",C Espronceda,112,el Poblenou,Sant Martí,8005,41.4060057489158,2.20383489090239
1034,"C Espronceda, 156",C Espronceda,156,Provençals del Poblenou,Sant Martí,8018,41.4088518454376,2.20009250589769
1035,"C Fluvià, 117",C Fluvià,117,Provençals del Poblenou,Sant Martí,8019,41.4094192764703,2.20361781558495
1036,"G.V. Corts Catalanes, 1068",G.V. Corts Catalanes,1068,Provençals del Poblenou,Sant Martí,8020,41.4150773122858,2.20325172090632
1037,"C Joan d'Àustria, 71",C Joan d'Àustria,71,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3943872816187,2.18962271995948
1038,"C Fàbrica, 1",C Fàbrica,1,Sant Andreu,Sant Andreu,8030,41.4346607114056,2.19133664271898
1039,"Av Drassanes, 19",Av Drassanes,19,el Raval,Ciutat Vella,8001,41.3765908107835,2.1730861842348
1040,"C Arquitecte Sert, 8",C Arquitecte Sert,8,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3915156515724,2.19842955666207
1041,"C Àvila, 71",C Àvila,71,el Parc i la Llacuna del Poblenou,Sant Martí,8005,41.39709213398,2.19536181757389
1042,"C Bac de Roda, 144",C Bac de Roda,144,Provençals del Poblenou,Sant Martí,8020,41.410364431284,2.20046062406624
1043,"C Bilbao, 145",C Bilbao,145,Provençals del Poblenou,Sant Martí,8018,41.4068974770416,2.19794004627718
1044,"Camí Antic de València, 55",Camí Antic de València,55,el Poblenou,Sant Martí,8005,41.4056284204498,2.20140720222553
1045,"C Aragó, 528",C Aragó,528,la Sagrada Família,Eixample,8013,41.4056943908991,2.1830609511799
1047,"Rbla Poblenou, 152",Rbla Poblenou,152,Provençals del Poblenou,Sant Martí,8018,41.4064102255056,2.1944595266598
1049,"C Diputació, 429",C Diputació,429,el Fort Pienc,Eixample,8013,41.3991921983138,2.17862526755558
1050,"C Ausiàs Marc, 120",C Ausiàs Marc,120,el Fort Pienc,Eixample,8013,41.3964033554687,2.18266707777549
1051,"C Padilla, 153",C Padilla,153,el Fort Pienc,Eixample,8013,41.3993028415093,2.18553020978694
1052,"C Pi i Margall, 72",C Pi i Margall,72,el Camp d'en Grassot i Gràcia Nova,Gràcia,8025,41.409264969928,2.16413962729267
1053,"G.V. Corts Catalanes, 419",G.V. Corts Catalanes,419,la Nova Esquerra de l'Eixample,Eixample,8015,41.3777233069213,2.15243117412527
1054,"Pl Reial, 17",Pl Reial,17,el Barri Gòtic,Ciutat Vella,8002,41.379791208744,2.17541343469402
1055,"Pl Reial, 3",Pl Reial,3,el Barri Gòtic,Ciutat Vella,8002,41.3802388315993,2.1748477829447
1057,"C Rogent, 124",C Rogent,124,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4116735877589,2.1815906496719
1059,"C Mallorca, 526",C Mallorca,526,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4081593876068,2.18174986283708
1060,"C Sardenya, 48",C Sardenya,48,la Vila Olímpica del Poblenou,Sant Martí,8005,41.390937778031,2.18989332504241
1061,"C Joan d'Àustria, 39",C Joan d'Àustria,39,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3924042248246,2.19221643156201
1062,"C Caravel·la La Niña, 22",C Caravel·la La Niña,22,les Corts,Les Corts,8017,41.3921195976451,2.13205648247057
1063,"C Àlaba, 1",C Àlaba,1,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3931454223161,2.19822065084875
1064,"G.V. Corts Catalanes, 561",G.V. Corts Catalanes,561,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.384269069394,2.16112132338716
1065,"C Casanova, 38",C Casanova,38,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3841904849598,2.16049713349615
1066,"C Viladomat, 149",C Viladomat,149,la Nova Esquerra de l'Eixample,Eixample,8015,41.3817196362873,2.15448357011082
1067,"Pg Font d'en Fargas, 39",Pg Font d'en Fargas,39,la Font d'en Fargues,Horta-Guinardó,8032,41.4243790332897,2.16555443580829
1068,"Av Diagonal, 341",Av Diagonal,341,la Dreta de l'Eixample,Eixample,8037,41.398280504327,2.16708320742549
1069,"C Camarasa, 19",C Camarasa,19,el Bon Pastor,Sant Andreu,8030,41.4367763682047,2.20855437403532
1070,"Av Estadi, 48",Av Estadi,48,el Poble-sec,Sants-Montjuïc,8038,41.3659165883828,2.1538743801955
1071,"Av Estadi, 12",Av Estadi,12,el Poble-sec,Sants-Montjuïc,8038,41.3652423408665,2.14711313025995
1072,"C Guàrdia Urbana, 5",C Guàrdia Urbana,5,el Poble-sec,Sants-Montjuïc,8004,41.3715826508017,2.15433882165029
1073,"C Pelai, 8",C Pelai,8,el Raval,Ciutat Vella,8001,41.3859208982822,2.16535645559733
1074,"C Fontanella, 2",C Fontanella,2,el Barri Gòtic,Ciutat Vella,8002,41.387184773302,2.17153567177524
1075,"Pl Joaquim Xirau i Palau, 3",Pl Joaquim Xirau i Palau,3,el Barri Gòtic,Ciutat Vella,8002,41.3784340054631,2.1767042363112
1076,"C Nàpols, 105",C Nàpols,105,el Fort Pienc,Eixample,8013,41.394828054171,2.17994867674106
1077,"C Jocs Florals, 40",C Jocs Florals,40,Sants,Sants-Montjuïc,8014,41.3741837110359,2.13463954100678
1078,"C Nicaragua, 40",C Nicaragua,40,Sants,Sants-Montjuïc,8029,41.3833278435859,2.14128965758184
1079,"Av Meridiana, 274",Av Meridiana,274,la Sagrera,Sant Andreu,8027,41.4204118074278,2.1871039710971
1080,"Bda Llibreteria, 9",Bda Llibreteria,9,el Barri Gòtic,Ciutat Vella,8002,41.383908636782,2.17815111969022
1081,"C Reina Amàlia, 36",C Reina Amàlia,36,el Raval,Ciutat Vella,8001,41.3763174550037,2.16825116324163
1082,"C Sant Simplici, 5",C Sant Simplici,5,el Barri Gòtic,Ciutat Vella,8002,41.3817931415261,2.17915167013137
1083,"C Tàpies, 2",C Tàpies,2,el Raval,Ciutat Vella,8001,41.3772454488207,2.17160909412318
1084,"C Vallcivera, 14",C Vallcivera,14,Ciutat Meridiana,Nou Barris,8033,41.4608408169384,2.17859096954603
1086,"Ptge Vapor Vell, 1",Ptge Vapor Vell,1,Sants,Sants-Montjuïc,8028,41.3767349172859,2.13460304556976
1087,"Ctra Bordeta, 68",Ctra Bordeta,68,Hostafrancs,Sants-Montjuïc,8014,41.3733454968218,2.14478381280321
1088,"Av Roma, 108",Av Roma,108,la Nova Esquerra de l'Eixample,Eixample,8015,41.3844901757214,2.15255635527017
1089,"C Tuset, 27",C Tuset,27,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8006,41.3966477390244,2.15093351806752
1090,"C Numància, 80",C Numància,80,les Corts,Les Corts,8029,41.3850460586203,2.13738987770894
1091,"C Enamorats, 27",C Enamorats,27,la Sagrada Família,Eixample,8013,41.4029458682314,2.18052584636204
1092,"C Muntaner, 314",C Muntaner,314,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.3969961057188,2.14581952260378
1093,"Pl Heroïnes de Girona, 9999",Pl Heroïnes de Girona,1,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4100747289241,2.17946708299961
1094,"C Diputació, 175",C Diputació,175,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3850978662328,2.15987643501954
1095,"G.V. Corts Catalanes, 579",G.V. Corts Catalanes,579,l'Antiga Esquerra de l'Eixample,Eixample,8011,41.3853325781841,2.16256096537424
1096,"Pg Verdum, 57",Pg Verdum,57,la Guineueta,Nou Barris,8042,41.4374950157153,2.17382390256487
1097,"Rda Guinardó, 241",Rda Guinardó,241,el Guinardó,Horta-Guinardó,8041,41.4231635110848,2.17732361989954
1099,"C Amadeu Vives, 4",C Amadeu Vives,4,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3879665150268,2.17515849341325
1100,"Ctra Alta de les Roquetes, 2",Ctra Alta de les Roquetes,2,Horta,Horta-Guinardó,8035,41.4409880161812,2.15968098600235
1101,"C Nicaragua, 105",C Nicaragua,105,les Corts,Les Corts,8029,41.3859349491953,2.13785173821638
1102,"C Reina Victòria, 31",C Reina Victòria,31,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.3969299173001,2.13639433088056
1103,"C Reina Victòria, 6",C Reina Victòria,6,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.3972050765317,2.14047344837998
1104,"Av Pompeu Fabra, 16",Av Pompeu Fabra,16,la Salut,Gràcia,8024,41.4148274824506,2.15691364846956
1105,"Pg Andreu Nin, 22",Pg Andreu Nin,22,Porta,Nou Barris,8016,41.43554755346,2.18190640033084
1106,"Pg Maragall, 12",Pg Maragall,12,el Camp de l'Arpa del Clot,Sant Martí,8026,41.41416085105,2.18110956771037
1107,"C Rossend Nobas, 31",C Rossend Nobas,31,el Clot,Sant Martí,8018,41.4089147065492,2.18981981703428
1108,"C Padilla, 204",C Padilla,204,la Sagrada Família,Eixample,8013,41.4039863379403,2.17956245558726
1109,"Pg Joan Borbó Comte Barcelona, 81",Pg Joan Borbó Comte Barcelona,81,la Barceloneta,Ciutat Vella,8039,41.3721029007061,2.18884587800614
1111,"Pg Joan Borbó Comte Barcelona, 79",Pg Joan Borbó Comte Barcelona,79,la Barceloneta,Ciutat Vella,8039,41.3729437513129,2.18902167422486
1112,"Pg Manuel Girona, 16",Pg Manuel Girona,16,Pedralbes,Les Corts,8034,41.3902426869153,2.12173990309268
1113,"Via Júlia, 134",Via Júlia,134,la Prosperitat,Nou Barris,8016,41.4439811211687,2.1788368723502
1114,"Pl República, 9",Pl República,9,la Guineueta,Nou Barris,8042,41.43880619202,2.17475935548825
1115,"C Pintor Alsamora, 74",C Pintor Alsamora,74,Porta,Nou Barris,8016,41.4365801053364,2.17552283848384
1116,"C Provença, 378",C Provença,378,la Dreta de l'Eixample,Eixample,8037,41.4006810853918,2.16948557156451
1117,"Av Diagonal, 372",Av Diagonal,372,la Dreta de l'Eixample,Eixample,8037,41.399459187226,2.17069076454784
1118,"C València, 307",C València,307,la Dreta de l'Eixample,Eixample,8009,41.3962945001225,2.16794382586211
1119,"C Casp, 132",C Casp,132,el Fort Pienc,Eixample,8013,41.3957863805754,2.17935879639494
1120,"Via Júlia, 160",Via Júlia,160,la Prosperitat,Nou Barris,8016,41.4447530919666,2.179167101935
1121,"Av Rio de Janeiro, 77",Av Rio de Janeiro,77,Porta,Nou Barris,8016,41.438583831262,2.18114544812445
1122,"Av Meridiana, 390",Av Meridiana,390,Sant Andreu,Sant Andreu,8030,41.4298754376581,2.18357957534637
1123,"Av Catedral, 8",Av Catedral,8,el Barri Gòtic,Ciutat Vella,8002,41.3850745730882,2.17639331615961
1124,"Av Diagonal, 673",Av Diagonal,673,la Maternitat i Sant Ramon,Les Corts,8028,41.3829077123986,2.10744999995119
1125,"Pl Àngels, 4",Pl Àngels,4,el Raval,Ciutat Vella,8001,41.3829042523728,2.16773962740434
1127,"Rda Sant Pere, 55",Rda Sant Pere,55,la Dreta de l'Eixample,Eixample,8010,41.3916558133788,2.17957468915382
1128,"C Llança, 15",C Llança,15,la Nova Esquerra de l'Eixample,Eixample,8015,41.376844540668,2.14970355389192
1129,"Av J. V. Foix, 57",Av J. V. Foix,57,Sarrià,Sarrià-Sant Gervasi,8034,41.3970558274056,2.12010453903818
1130,"Pl Artós, 2",Pl Artós,2,les Tres Torres,Sarrià-Sant Gervasi,8017,41.3957718992983,2.1258610369273
1131,"C Europa, 14",C Europa,14,les Corts,Les Corts,8028,41.3867759868479,2.12897853089539
1132,"Av Joan XXIII, 1",Av Joan XXIII,1,la Maternitat i Sant Ramon,Les Corts,8028,41.3812023457369,2.11934881756159
1133,"C Independència, 364",C Independència,364,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4117206768498,2.17831869195985
1134,"C Provença, 494",C Provença,494,la Sagrada Família,Eixample,8025,41.406389881732,2.17711572519904
1135,"C Sicília, 215",C Sicília,215,la Sagrada Família,Eixample,8013,41.401401532163,2.17354454363047
1136,"C Provença, 356",C Provença,356,la Dreta de l'Eixample,Eixample,8037,41.3994940844135,2.16787914923959
1137,"C Mallorca, 331",C Mallorca,331,la Dreta de l'Eixample,Eixample,8037,41.3982993721332,2.16836415327869
1138,"C València, 352",C València,352,la Dreta de l'Eixample,Eixample,8009,41.3973660968692,2.16969240037176
1139,"C Consell de Cent, 454",C Consell de Cent,454,el Fort Pienc,Eixample,8013,41.3990000172238,2.17634482640604
1140,"C Consell de Cent, 443",C Consell de Cent,443,la Dreta de l'Eixample,Eixample,8013,41.3978639279328,2.17459227349324
1141,"Av Diagonal, 9995",Av Diagonal,1,la Dreta de l'Eixample,Eixample,8013,41.3995064353726,2.17197700888629
1142,"C València, 263",C València,263,la Dreta de l'Eixample,Eixample,8007,41.3938866700677,2.16478164598304
1143,"C Mallorca, 25",C Mallorca,25,la Nova Esquerra de l'Eixample,Eixample,8029,41.3825095136977,2.14765261128702
1144,"C Comte Borrell, 159",C Comte Borrell,159,la Nova Esquerra de l'Eixample,Eixample,8015,41.3827902198211,2.15536741070372
1145,"Pl Francesc Layret, 4",Pl Francesc Layret,4,Verdun,Nou Barris,8042,41.4421772416268,2.17717454314382
1146,"C Marina, 149",C Marina,149,el Fort Pienc,Eixample,8013,41.3979502821736,2.1826028256243
1147,"C Diputació, 445",C Diputació,445,el Fort Pienc,Eixample,8013,41.3999192549052,2.17963734584868
1148,"C Pamplona, 45",C Pamplona,45,la Vila Olímpica del Poblenou,Sant Martí,8005,41.3945057759424,2.19418866725334
1149,"Av Josep Tarradellas, 8",Av Josep Tarradellas,8,la Nova Esquerra de l'Eixample,Eixample,8029,41.381703664299,2.14263444876249
1150,"C Carles Riba, 2",C Carles Riba,2,Sant Gervasi - la Bonanova,Sarrià-Sant Gervasi,8017,41.4111126056694,2.12310728567096
1151,"Pl Torre, 1",Pl Torre,1,el Putxet i el Farró,Sarrià-Sant Gervasi,8006,41.4048964040136,2.14936990310433
1152,"C Domínguez i Miralles, 1",C Domínguez i Miralles,1,Sarrià,Sarrià-Sant Gervasi,8034,41.3974247810788,2.11949371116984
1153,"C Eduardo Conde, 23",C Eduardo Conde,23,Sarrià,Sarrià-Sant Gervasi,8034,41.3936752417118,2.12099397158385
1154,"Pg Santa Coloma, 46",Pg Santa Coloma,46,Sant Andreu,Sant Andreu,8030,41.4462295865931,2.1936566710391
1155,"C Camp del Ferro, 3",C Camp del Ferro,3,la Sagrera,Sant Andreu,8027,41.4259952292288,2.19346617198582
1156,"Av Meridiana, 132",Av Meridiana,132,el Clot,Sant Martí,8026,41.409321484031,2.18725081808417
1157,"C Tànger, 139",C Tànger,139,el Poblenou,Sant Martí,8018,41.4047538856864,2.19568066489528
1158,"C Wellington, 25",C Wellington,25,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3926068528259,2.18521676653077
1159,"Rda Dalt (Llobregat), 9",Rda Dalt (Llobregat),9,Sarrià,Sarrià-Sant Gervasi,8034,41.4003689020147,2.11300676386913
1160,"C Major de Sarrià, 6",C Major de Sarrià,6,Sarrià,Sarrià-Sant Gervasi,8017,41.3963262220217,2.12481579500518
1161,"G.V. Corts Catalanes, 626",G.V. Corts Catalanes,626,la Dreta de l'Eixample,Eixample,8007,41.3884044905158,2.1673173747606
1162,"C Josep Estivill, 41",C Josep Estivill,41,la Sagrera,Sant Andreu,8027,41.4191948312122,2.18937392571265
1163,"C Villarroel, 6",C Villarroel,6,Sant Antoni,Eixample,8011,41.3807678671695,2.1627529243898
1164,"C Provença, 388",C Provença,388,la Dreta de l'Eixample,Eixample,8025,41.4010541066308,2.17002948952282
1165,"C Ciutat de Granada, 1",C Ciutat de Granada,1,el Poblenou,Sant Martí,8005,41.3959746371912,2.20105160619787
1166,"C Villarroel, 183",C Villarroel,183,l'Antiga Esquerra de l'Eixample,Eixample,8036,41.3889060987108,2.15198420989119
1167,"Rbla Poblenou, 21",Rbla Poblenou,21,el Poblenou,Sant Martí,8005,41.3987828654949,2.20421837095276
1168,"Pg Marítim del Bogatell, 101",Pg Marítim del Bogatell,101,el Poblenou,Sant Martí,8005,41.3964842324918,2.2089581733492
1169,"C Indústria, 82",C Indústria,82,la Sagrada Família,Eixample,8025,41.4063081935949,2.17018807365441
1170,"Pg Bonanova, 49",Pg Bonanova,49,les Tres Torres,Sarrià-Sant Gervasi,8017,41.4041094581416,2.12906711430666
1171,"C València, 17",C València,17,la Nova Esquerra de l'Eixample,Eixample,8015,41.380704935025,2.14725694674756
1172,"C Independència, 243",C Independència,243,el Clot,Sant Martí,8026,41.4061469542401,2.18541307220562
1173,"C Ribes, 19",C Ribes,19,el Fort Pienc,Eixample,8013,41.3944410354721,2.18168737975719
1174,"C Perill, 10",C Perill,10,la Vila de Gràcia,Gràcia,8012,41.399275867384,2.16134459045012
1175,"C Roger de Flor, 338",C Roger de Flor,338,el Camp d'en Grassot i Gràcia Nova,Gràcia,8025,41.4052869444622,2.16433283811346
1176,"Av Francesc Ferrer i Guàrdia, 12",Av Francesc Ferrer i Guàrdia,12,la Font de la Guatlla,Sants-Montjuïc,8038,41.3704147316646,2.14931563161258
1177,"Rda Guinardó, 199",Rda Guinardó,199,el Guinardó,Horta-Guinardó,8041,41.4206483486802,2.17678999469775
1179,"Pl Sagrada Família, 8",Pl Sagrada Família,8,la Sagrada Família,Eixample,8025,41.4028462274839,2.1723902194081
1180,"Pl Sagrada Família, 13",Pl Sagrada Família,13,la Sagrada Família,Eixample,8025,41.4032452110554,2.1729176802117
1182,"C Tànger, 62",C Tànger,62,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.401200512066,2.19114938138124
1183,"C València, 234",C València,234,l'Antiga Esquerra de l'Eixample,Eixample,8007,41.3903302482297,2.16031192159164
1184,"C Santa Peronella, 1",C Santa Peronella,1,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8006,41.397281228301,2.14901308780582
1185,"C Lluís Solé i Sabarís, 1",C Lluís Solé i Sabarís,1,la Maternitat i Sant Ramon,Les Corts,8028,41.3849562634484,2.11903071676498
1186,"C Aragó, 124",C Aragó,124,la Nova Esquerra de l'Eixample,Eixample,8011,41.3845878928862,2.15493538103377
1187,"C Muntaner, 479",C Muntaner,479,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,8021,41.4026068575065,2.13831092052241
1188,"Av Meridiana, 2",Av Meridiana,2,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3921422788509,2.18711319402942
1189,"Av Meridiana, 48",Av Meridiana,48,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3977462930843,2.18709229291466
1190,"C Pallars, 172",C Pallars,172,el Poblenou,Sant Martí,8005,41.4001198730134,2.19651228861984
1191,"C Pallars, 272",C Pallars,272,el Poblenou,Sant Martí,8005,41.4044031430076,2.20219786214764
1192,"C Palència, 18",C Palència,18,Navas,Sant Andreu,8027,41.4163288818195,2.18813247231766
1193,"C Astúries, 26",C Astúries,26,la Vila de Gràcia,Gràcia,8012,41.4032338339376,2.15418191360553
1194,"Av Diagonal, 424",Av Diagonal,424,la Dreta de l'Eixample,Eixample,8037,41.3974491508858,2.16254822334355
1196,"C Aragó, 121",C Aragó,121,la Nova Esquerra de l'Eixample,Eixample,8015,41.3835218519252,2.15325390819308
1197,"C Perill, 25",C Perill,25,la Vila de Gràcia,Gràcia,8012,41.3996069669662,2.161770546508
1198,"C Sardenya, 99",C Sardenya,99,el Fort Pienc,Eixample,8018,41.3955830388248,2.18375792331438
1199,"Pl Mercè, 1",Pl Mercè,1,el Barri Gòtic,Ciutat Vella,8002,41.3793847427285,2.17969736292687
1201,"C Tànger, 93",C Tànger,93,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.4026004098554,2.19263097621623
1202,"Pl Pedró, 3",Pl Pedró,3,el Raval,Ciutat Vella,8001,41.3794997169994,2.16629551916922
1204,"C Muntaner, 178",C Muntaner,178,l'Antiga Esquerra de l'Eixample,Eixample,8036,41.3920907179545,2.15229883646496
1205,"C Llacuna, 10",C Llacuna,10,el Poblenou,Sant Martí,8005,41.3986766687758,2.20224659578349
1206,"C Comte d'Urgell, 165",C Comte d'Urgell,165,la Nova Esquerra de l'Eixample,Eixample,8036,41.3877881675453,2.150879726634
1207,"C Sardenya, 87",C Sardenya,87,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3938794553422,2.18599919219267
1208,"C Sardenya, 69",C Sardenya,69,el Parc i la Llacuna del Poblenou,Sant Martí,8018,41.3934057825104,2.18656726958682
1209,"C Ripollès, 7",C Ripollès,7,el Camp de l'Arpa del Clot,Sant Martí,8026,41.4121878362715,2.18360879947172
1210,"Ptge Blada, 14",Ptge Blada,14,Sarrià,Sarrià-Sant Gervasi,8017,41.40128497511,2.10847276932633
1211,"C Negrevernís, 1",C Negrevernís,1,Sarrià,Sarrià-Sant Gervasi,8034,41.39918010818,2.12121534312852
1212,"Pl Regomir, 4",Pl Regomir,4,el Barri Gòtic,Ciutat Vella,8002,41.3816412657137,2.17871975406144
1213,"Pg Calvell, 1",Pg Calvell,1,el Poblenou,Sant Martí,8005,41.396590374059,2.20509587356428
1214,"C Rere Palau, 1",C Rere Palau,1,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3839069459358,2.18351982764949
1215,"Av Marquès de l'Argentera, 6",Av Marquès de l'Argentera,6,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,8003,41.3846538454887,2.18530700751961
1217,"C Provença, 271",C Provença,271,la Dreta de l'Eixample,Eixample,8008,41.3956884166277,2.16262708248803
1218,"C Casp, 19",C Casp,19,la Dreta de l'Eixample,Eixample,8010,41.3893651462773,2.17057928380775
1219,"C Bailèn, 2",C Bailèn,2,la Dreta de l'Eixample,Eixample,8010,41.391275761132,2.17822760860304
1220,"C Carabassa, 4",C Carabassa,4,el Barri Gòtic,Ciutat Vella,8002,41.3803226849418,2.17796789888864
